interval_seconds,ycsb_ops,kmeans_ops,bank_ops,total_ops_interval,cpu_utilization,memory_utilization,core_count,threads_per_core,evict_threshold,cache_hit,sst_count,total_ops_cumulative,request_total,memory_utilization_normalized
5,0,0,1584,1544,2.73,85.91,21,1,386000,5797486,0,1861376,1584,1.0
5,0,0,1584,1555,2.31,86.29,22,1,386000,5821529,0,1869155,1584,1.0
5,0,0,1584,1549,2.43,86.06,22,1,386000,5845513,0,1876903,1584,1.0
5,0,0,1600,1555,2.73,85.97,22,1,386000,5869701,0,1884679,1600,1.0
5,0,0,1584,1562,2.51,86.26,22,1,386000,5893688,0,1892490,1584,1.0
5,0,0,1584,1556,2.47,85.76,22,1,386000,5917894,0,1900270,1584,1.0
5,0,0,1584,1549,2.58,86.24,22,1,386000,5941770,0,1908016,1584,1.0
5,0,0,1584,1553,2.5,86.19,22,1,386000,5965819,0,1915782,1584,1.0
5,0,0,1584,1547,2.69,85.75,22,1,386000,5989771,0,1923518,1584,1.0
5,0,0,1600,1556,2.39,86.19,22,1,386000,6014093,0,1931306,1600,1.0
5,0,0,1584,1560,2.41,85.91,22,1,386000,6038091,0,1939104,1584,1.0
5,0,0,1584,1551,2.69,85.83,22,1,386000,6062178,0,1946857,1584,1.0
5,0,0,1584,1545,2.54,86.04,22,1,386000,6086159,0,1954583,1584,1.0
5,0,0,1584,1555,2.61,85.81,23,1,386000,6110199,0,1962358,1584,1.0
5,0,0,1584,1544,2.35,85.76,23,1,386000,6134359,0,1970080,1584,1.0
5,0,0,1600,1557,2.74,86.04,23,1,386000,6158391,0,1977865,1600,1.0
5,0,0,1584,1558,2.64,85.81,23,1,386000,6182408,0,1985657,1584,1.0
5,0,0,1584,1550,2.49,85.95,23,1,386000,6206346,0,1993410,1584,1.0
5,0,0,1584,1546,2.37,85.8,23,1,386000,6230505,0,2001143,1584,1.0
5,0,0,1584,1552,2.54,86.41,23,1,386000,6254582,0,2008905,1584,1.0
5,0,0,1584,1550,2.37,85.79,23,1,386000,6278666,0,2016656,1584,1.0
5,0,0,1600,1551,2.66,85.92,23,1,386000,6302766,0,2024415,1600,1.0
5,0,0,1584,1559,2.44,85.8,23,1,386000,6326645,0,2032210,1584,1.0
5,0,0,1584,1552,2.57,86.24,23,1,386000,6350635,0,2039972,1584,1.0
5,0,0,1584,1552,2.68,86.39,23,1,386000,6374718,0,2047733,1584,1.0
5,0,0,1584,1551,2.16,85.89,24,1,386000,6398749,0,2055492,1584,1.0
5,0,0,1584,1545,2.49,86.11,24,1,386000,6422663,0,2063220,1584,1.0
5,0,0,1584,1550,2.54,86.41,24,1,386000,6446444,0,2070974,1584,1.0
5,0,0,1600,1553,2.58,85.82,24,1,386000,6470554,0,2078749,1600,1.0
5,0,0,1584,1551,2.62,85.91,24,1,386000,6494405,0,2086502,1584,1.0
5,0,0,1584,1557,2.45,86.27,24,1,386000,6518544,0,2094291,1584,1.0
5,0,0,1584,1551,2.41,86.41,24,1,386000,6542735,0,2102049,1584,1.0
5,0,0,1584,1552,2.34,86.23,24,1,386000,6566639,0,2109812,1584,1.0
5,0,0,1584,1547,2.48,85.8,24,1,386000,6590597,0,2117551,1584,1.0
5,0,0,1584,1542,2.41,85.76,24,1,386000,6614384,0,2125262,1584,1.0
5,0,0,1584,1549,2.53,86.09,24,1,386000,6638136,0,2133009,1584,1.0
5,0,0,1600,1556,2.59,85.8,24,1,386000,6662266,0,2140799,1600,1.0
5,0,0,1584,1557,2.4,85.99,25,1,386000,6686414,0,2148575,1584,1.0
5,0,0,1584,1551,2.38,85.82,25,1,386000,6710501,0,2156338,1584,1.0
5,0,0,1584,1555,2.24,86.13,25,1,386000,6734619,0,2164105,1584,1.0
5,0,0,1584,1550,2.54,86.43,25,1,386000,6758593,0,2171856,1584,1.0
5,0,0,1584,1548,2.3,86.43,25,1,386000,6782475,0,2179596,1584,1.0
5,0,0,1584,1551,2.5,86.22,25,1,386000,6806560,0,2187353,1584,1.0
5,0,0,1584,1549,2.34,86.28,25,1,386000,6830545,0,2195101,1584,1.0
5,0,0,1586,1548,2.3,85.74,25,1,386000,6854585,0,2202841,1586,1.0
5,0,0,1597,1554,2.31,85.89,25,1,386000,6878624,0,2210615,1597,1.0
5,0,0,1584,1554,2.42,86.23,25,1,386000,6902648,0,2218385,1584,1.0
5,0,0,1584,1558,2.23,86.19,25,1,386000,6926555,0,2226175,1584,1.0
5,0,0,1584,1547,2.34,85.94,25,1,386000,6950504,0,2233911,1584,1.0
5,0,0,1584,1547,2.29,85.83,26,1,386000,6974572,0,2241648,1584,1.0
5,0,0,1584,1551,2.24,85.95,26,1,386000,6998646,0,2249404,1584,1.0
5,0,0,1584,1553,2.39,86.13,26,1,386000,7022817,0,2257170,1584,1.0
5,0,0,1584,1548,2.37,85.83,26,1,386000,7046926,0,2264913,1584,1.0
5,0,0,1584,1371,2.34,86.37,26,1,386000,7069504,0,2271770,1584,1.0
5,0,0,1584,1677,2.67,86.11,26,1,386000,7094688,0,2280155,1584,1.0
5,0,0,1600,1549,2.43,86.02,26,1,386000,7118907,0,2287900,1600,1.0
5,0,0,1584,1558,2.35,86.37,26,1,386000,7142917,0,2295691,1584,1.0
5,0,0,1584,1549,2.54,85.81,26,1,386000,7167114,0,2303447,1584,1.0
5,0,0,1584,1548,2.42,85.8,26,1,386000,7191141,0,2311186,1584,1.0
5,0,0,1584,1560,2.57,86.19,26,1,386000,7215110,0,2318981,1584,1.0
5,0,0,1584,1547,2.21,86.11,26,1,386000,7239108,0,2326717,1584,1.0
5,0,0,1584,1542,2.45,86.23,27,1,386000,7263066,0,2334427,1584,1.0
5,0,0,1584,1548,2.44,85.84,27,1,386000,7287019,0,2342167,1584,1.0
5,0,0,1584,1542,2.49,85.94,27,1,386000,7311009,0,2349879,1584,1.0
5,0,0,1584,1548,2.3,85.74,27,1,386000,7334934,0,2357621,1584,1.0
