interval_seconds,ycsb_ops,kmeans_ops,bank_ops,total_ops_interval,cpu_utilization,memory_utilization,core_count,threads_per_core,evict_threshold,cache_hit,sst_count,total_ops_cumulative,request_total,memory_utilization_normalized
5,0,100,0,109,1.66,86.03,26,1,386000,16839961,0,142328,100,1.0
5,0,100,0,80,1.74,86.18,26,1,386000,16891201,0,142728,100,1.0
5,0,99,0,106,1.69,86.36,26,1,386000,16951032,0,143261,99,1.0
5,0,100,0,87,1.68,85.76,27,1,386000,17005335,0,143697,100,1.0
5,0,100,0,107,1.89,85.96,27,1,386000,17064135,0,144235,100,1.0
5,0,100,0,91,2.01,86.23,27,1,386000,17117235,0,144694,100,1.0
5,0,100,0,108,2.13,86.43,27,1,386000,17176635,0,145237,100,1.0
5,0,100,0,106,2.24,85.91,27,1,386000,17235495,0,145771,100,1.0
5,0,100,0,80,2.08,86.06,27,1,386000,17286555,0,146171,100,1.0
5,0,99,0,91,2.08,86.24,27,1,386000,17341523,0,146627,99,1.0
5,0,100,0,69,2.28,86.38,27,1,386000,17392537,0,146973,100,1.0
5,0,100,0,122,2.17,85.8,27,1,386000,17457037,0,147586,100,1.0
5,0,100,0,82,2.17,85.94,27,1,386000,17509552,0,147996,100,1.0
5,0,100,0,102,2.1,86.15,27,1,386000,17566612,0,148510,100,1.0
5,0,100,0,84,2.05,86.34,27,1,386000,17622842,0,148931,100,1.0
5,0,100,0,108,2.13,85.81,28,1,386000,17682624,0,149473,100,1.0
5,0,99,0,84,2.02,85.95,28,1,386000,17735124,0,149894,99,1.0
5,0,100,0,110,2.12,86.13,28,1,386000,17795304,0,150446,100,1.0
5,0,100,0,86,2.05,86.25,28,1,386000,17848944,0,150876,100,1.0
5,0,100,0,109,2.14,86.41,28,1,386000,17909881,0,151421,100,1.0
5,0,100,0,81,2.0,85.84,28,1,386000,17961421,0,151826,100,1.0
5,0,100,0,109,1.92,86.04,28,1,386000,18021001,0,152371,100,1.0
5,0,100,0,112,1.95,86.21,28,1,386000,18082141,0,152935,100,1.0
5,0,99,0,90,1.94,86.32,28,1,386000,18136681,0,153385,99,1.0
5,0,100,0,111,2.13,85.79,28,1,386000,18197161,0,153941,100,1.0
5,0,100,0,63,2.01,85.91,28,1,386000,18248553,0,154257,100,1.0
5,0,100,0,106,1.99,86.09,28,1,386000,18308142,0,154791,100,1.0
